file_name,video,cluster,review_score,pca_x,pca_y
vid_000290_frame0000015.jpg,vid_000290,4,0.5047145638880576,6.870697498321533,8.963480949401855
vid_000151_frame0000007.jpg,vid_000151,5,0.5045423696397116,9.78020191192627,-8.274223327636719
vid_000436_frame0000018.jpg,vid_000436,7,0.5044270275271644,13.562500953674316,12.458502769470215
vid_000055_frame0000049.jpg,vid_000055,3,0.5040869524204689,19.775569915771484,-0.4499509334564209
vid_000116_frame0000032.jpg,vid_000116,5,0.503675880044302,9.978230476379395,-2.1437554359436035
vid_000433_frame0000015.jpg,vid_000433,7,0.5034870486594779,9.160221099853516,-6.4788103103637695
vid_000250_frame0000007.jpg,vid_000250,4,0.5033426548958608,4.019931793212891,11.805023193359375
vid_000531_frame0000049.jpg,vid_000531,3,0.5032936628762447,21.3169002532959,-2.0343210697174072
vid_000053_frame0000016.jpg,vid_000053,1,0.5030053488713533,9.917770385742188,-4.75580358505249
vid_000138_frame0000013.jpg,vid_000138,3,0.5022116771499023,12.85384464263916,-2.7288520336151123
vid_000055_frame0000045.jpg,vid_000055,3,0.5020997764959844,20.439300537109375,-1.3562134504318237
vid_000104_frame0000021.jpg,vid_000104,7,0.5020691075263257,14.232717514038086,-2.2961981296539307
vid_000138_frame0000014.jpg,vid_000138,3,0.5020257291190859,12.186881065368652,-3.4295315742492676
vid_000053_frame0000017.jpg,vid_000053,1,0.501677148417313,11.82693862915039,-4.526754856109619
vid_000531_frame0000013.jpg,vid_000531,1,0.5016275905847636,13.772250175476074,-6.438128471374512
vid_000553_frame0000019.jpg,vid_000553,1,0.5015717454121631,13.827376365661621,-4.606202125549316
vid_000555_frame0000025.jpg,vid_000555,5,0.5013062878110089,10.235343933105469,-0.35360434651374817
vid_000250_frame0000075.jpg,vid_000250,4,0.5010880333516935,4.068216323852539,8.69443130493164
vid_000105_frame0000033.jpg,vid_000105,1,0.50106727557327,13.713295936584473,3.0344481468200684
vid_000552_frame0000098.jpg,vid_000552,3,0.5007085910859027,12.162182807922363,1.1369575262069702
vid_000446_frame0000007.jpg,vid_000446,1,0.4996377929233526,12.962327003479004,-1.696201205253601
vid_000145_frame0000026.jpg,vid_000145,3,0.49957167164272104,12.05435848236084,-2.646271228790283
vid_000333_frame0000020.jpg,vid_000333,3,0.4995149483099775,15.076849937438965,-0.2680127024650574
vid_000122_frame0000081.jpg,vid_000122,3,0.4994756305073852,20.74380111694336,-1.7157979011535645
vid_000145_frame0000018.jpg,vid_000145,3,0.4989146627520503,19.74652862548828,-2.5452001094818115
vid_000552_frame0000114.jpg,vid_000552,3,0.4984991193668216,13.34819221496582,-0.3441428542137146
vid_000138_frame0000028.jpg,vid_000138,3,0.49814093135811716,11.77356243133545,-3.2647931575775146
vid_000539_frame0000063.jpg,vid_000539,5,0.49793723900238174,9.488892555236816,1.3753365278244019
vid_000433_frame0000018.jpg,vid_000433,7,0.49791557643545553,10.951740264892578,-4.848829746246338
vid_000552_frame0000109.jpg,vid_000552,3,0.49705607171200894,11.161603927612305,0.45724576711654663
vid_000139_frame0000010.jpg,vid_000139,5,0.49685468191746807,12.101715087890625,-5.840319633483887
vid_000116_frame0000046.jpg,vid_000116,5,0.4968038750295382,6.002652168273926,-2.8033640384674072
vid_000432_frame0000009.jpg,vid_000432,3,0.4966520747022648,17.166658401489258,7.974142074584961
vid_000113_frame0000019.jpg,vid_000113,2,0.49659379432662293,-0.021887680515646935,-0.5357486009597778
vid_000286_frame0000009.jpg,vid_000286,4,0.4965596704020906,9.610587120056152,11.693297386169434
vid_000553_frame0000011.jpg,vid_000553,5,0.49565783585658446,3.938600540161133,-6.805896282196045
vid_000142_frame0000005.jpg,vid_000142,5,0.4953660441280469,7.3811845779418945,-7.131360054016113
vid_000145_frame0000035.jpg,vid_000145,3,0.4952741010729454,17.491146087646484,-1.162279486656189
vid_000436_frame0000017.jpg,vid_000436,7,0.4948699556836292,10.889242172241211,11.331226348876953
vid_000151_frame0000001.jpg,vid_000151,5,0.4943491293997712,10.060799598693848,-7.873706817626953
vid_000367_frame0000013.jpg,vid_000367,3,0.4940944898677319,14.537678718566895,-1.7419822216033936
vid_000105_frame0000039.jpg,vid_000105,1,0.4940777407160392,9.639354705810547,-1.9262324571609497
vid_000539_frame0000060.jpg,vid_000539,5,0.4940704333366903,9.495464324951172,1.9835413694381714
vid_000105_frame0000013.jpg,vid_000105,1,0.4937807958228176,11.100396156311035,1.573387861251831
vid_000423_frame0000008.jpg,vid_000423,5,0.4937520579741623,6.307921409606934,-0.8013483881950378
vid_000333_frame0000004.jpg,vid_000333,3,0.49365157650334823,12.939335823059082,2.2144222259521484
vid_000386_frame0000021.jpg,vid_000386,3,0.49312756332375346,16.405845642089844,-2.0517256259918213
vid_000250_frame0000011.jpg,vid_000250,4,0.4928909801127102,3.5813822746276855,11.088675498962402
vid_000286_frame0000017.jpg,vid_000286,4,0.49278160811432026,8.670886993408203,10.965189933776855
vid_000151_frame0000009.jpg,vid_000151,5,0.4924394939132604,10.602518081665039,-8.243441581726074
vid_000286_frame0000005.jpg,vid_000286,4,0.4920780167784934,6.851574897766113,9.741130828857422
vid_000115_frame0000018.jpg,vid_000115,6,0.4919747379388346,10.630143165588379,-7.986660957336426
vid_000315_frame0000016.jpg,vid_000315,5,0.49186756545002,12.668848991394043,-6.398612976074219
vid_000116_frame0000013.jpg,vid_000116,5,0.49185031302652216,5.6912689208984375,-1.7199316024780273
vid_000105_frame0000037.jpg,vid_000105,1,0.4915888650097422,12.131723403930664,3.545173406600952
vid_000290_frame0000004.jpg,vid_000290,4,0.49140377507716876,7.816033840179443,9.032702445983887
vid_000443_frame0000039.jpg,vid_000443,7,0.49116427174260235,15.011655807495117,-1.1426347494125366
vid_000105_frame0000010.jpg,vid_000105,1,0.4906686602506161,9.768796920776367,-1.2098424434661865
vid_000116_frame0000015.jpg,vid_000116,5,0.4898825487500336,4.7892327308654785,-2.617201328277588
vid_000333_frame0000021.jpg,vid_000333,3,0.48984273087255154,17.671146392822266,0.6175754070281982
vid_000113_frame0000018.jpg,vid_000113,2,0.4893313152181199,-0.6162794828414917,-1.074212670326233
vid_000094_frame0000027.jpg,vid_000094,3,0.488948390620367,21.403697967529297,-1.2720052003860474
vid_000443_frame0000089.jpg,vid_000443,7,0.4888919483178147,16.230215072631836,-1.9096561670303345
vid_000501_frame0000001.jpg,vid_000501,3,0.48880767800526886,19.215341567993164,-5.713657379150391
vid_000151_frame0000010.jpg,vid_000151,5,0.4884712437151501,9.38015365600586,-8.374921798706055
vid_000442_frame0000039.jpg,vid_000442,7,0.4881878250140856,11.518516540527344,2.444042205810547
vid_000116_frame0000021.jpg,vid_000116,5,0.48810726999067877,5.140063762664795,-2.941756248474121
vid_000550_frame0000003.jpg,vid_000550,5,0.48809141753039725,11.853872299194336,-4.508388519287109
vid_000531_frame0000020.jpg,vid_000531,1,0.48782157254346753,16.21553611755371,-6.379670143127441
vid_000315_frame0000015.jpg,vid_000315,5,0.48765243847428746,8.369011878967285,-4.8479108810424805
vid_000143_frame0000043.jpg,vid_000143,3,0.48762579322838107,23.33515739440918,-3.0421948432922363
vid_000209_frame0000003.jpg,vid_000209,1,0.4875702171111208,11.22945785522461,-0.5805812478065491
vid_000317_frame0000060.jpg,vid_000317,5,0.4871083191018702,9.144378662109375,-8.880717277526855
vid_000105_frame0000027.jpg,vid_000105,1,0.48707181899101437,12.105466842651367,2.5943055152893066
vid_000286_frame0000019.jpg,vid_000286,4,0.48701188286657005,7.147140026092529,11.593076705932617
vid_000145_frame0000001.jpg,vid_000145,3,0.48696675720449684,16.40239715576172,-3.2577178478240967
vid_000319_frame0000025.jpg,vid_000319,5,0.4869458694687803,5.561697483062744,5.007437229156494
vid_000433_frame0000016.jpg,vid_000433,7,0.48658083010806197,11.000336647033691,-3.837446928024292
vid_000143_frame0000051.jpg,vid_000143,3,0.4854045764010907,24.41830825805664,-6.674378871917725
vid_000553_frame0000014.jpg,vid_000553,1,0.48537684187501884,7.856692790985107,-7.9877824783325195
vid_000141_frame0000014.jpg,vid_000141,3,0.48437731591201505,15.676248550415039,-6.340346336364746
vid_000552_frame0000113.jpg,vid_000552,3,0.48434174330291674,11.648017883300781,0.05082808807492256
vid_000074_frame0000037.jpg,vid_000074,5,0.48402939905540515,10.814787864685059,-0.8664311170578003
vid_000074_frame0000051.jpg,vid_000074,3,0.483915612644212,16.030765533447266,2.4192538261413574
vid_000440_frame0000073.jpg,vid_000440,1,0.4838795354607139,17.800907135009766,1.1820971965789795
vid_000367_frame0000016.jpg,vid_000367,3,0.48384022491089407,13.79491138458252,-1.6793376207351685
vid_000054_frame0000002.jpg,vid_000054,1,0.48372791804251175,15.417523384094238,-4.360884189605713
vid_000116_frame0000006.jpg,vid_000116,5,0.4835210580689368,4.216966152191162,-0.7676436305046082
vid_000054_frame0000004.jpg,vid_000054,1,0.4832603350193193,13.715336799621582,-3.319526433944702
vid_000424_frame0000009.jpg,vid_000424,4,0.48288545470832667,4.728020668029785,13.18853759765625
vid_000286_frame0000006.jpg,vid_000286,4,0.4827308231467459,4.960760593414307,9.89907455444336
vid_000145_frame0000064.jpg,vid_000145,3,0.4827175424060218,18.611616134643555,-2.5004866123199463
vid_000141_frame0000008.jpg,vid_000141,5,0.4822388775926919,5.404712200164795,-11.221345901489258
vid_000151_frame0000003.jpg,vid_000151,5,0.48203326864446205,9.344406127929688,-8.432244300842285
vid_000433_frame0000005.jpg,vid_000433,5,0.4817917044286095,4.542105674743652,-7.4523773193359375
vid_000442_frame0000005.jpg,vid_000442,7,0.48172825248604856,8.510502815246582,3.267673969268799
vid_000063_frame0000040.jpg,vid_000063,1,0.48081903138745186,11.68203067779541,-6.56624174118042
vid_000501_frame0000004.jpg,vid_000501,3,0.4806459646291334,18.425933837890625,-3.0848374366760254
vid_000209_frame0000013.jpg,vid_000209,1,0.4804493457851004,10.444318771362305,-3.035412549972534
vid_000433_frame0000003.jpg,vid_000433,5,0.48021677774250593,7.083402633666992,-7.234595775604248
vid_000432_frame0000012.jpg,vid_000432,3,0.48001447863946234,17.71710777282715,7.891541481018066
vid_000440_frame0000028.jpg,vid_000440,7,0.47997996326576114,10.06319808959961,8.248363494873047
vid_000432_frame0000011.jpg,vid_000432,3,0.47960021042169,17.787609100341797,6.751486301422119
vid_000141_frame0000009.jpg,vid_000141,5,0.47889590960713774,5.262942790985107,-10.974115371704102
vid_000209_frame0000001.jpg,vid_000209,1,0.4786548531311082,9.741569519042969,-3.143174409866333
vid_000141_frame0000001.jpg,vid_000141,5,0.47788467164967885,3.696829080581665,-9.805334091186523
vid_000440_frame0000121.jpg,vid_000440,5,0.4776761681245821,7.886546611785889,4.879281520843506
vid_000145_frame0000030.jpg,vid_000145,3,0.4774341744916153,18.503061294555664,-3.427561044692993
vid_000550_frame0000001.jpg,vid_000550,5,0.4773235671682444,10.185208320617676,-6.249400615692139
vid_000151_frame0000023.jpg,vid_000151,3,0.4771745438010306,12.154870986938477,-4.12744140625
vid_000074_frame0000049.jpg,vid_000074,3,0.47701062433504016,16.640851974487305,1.72597074508667
vid_000143_frame0000005.jpg,vid_000143,3,0.4768429889597122,15.933660507202148,-5.797882556915283
vid_000539_frame0000055.jpg,vid_000539,5,0.47665586400376986,8.198420524597168,1.9569416046142578
vid_000281_frame0000031.jpg,vid_000281,4,0.47655302589413495,5.910027027130127,12.208303451538086
vid_000553_frame0000017.jpg,vid_000553,1,0.4765073538283724,6.867711544036865,-3.795379400253296
vid_000531_frame0000026.jpg,vid_000531,1,0.4762059971099419,17.023231506347656,-8.130374908447266
vid_000143_frame0000070.jpg,vid_000143,3,0.47598919342126483,29.818511962890625,-2.8455941677093506
vid_000103_frame0000007.jpg,vid_000103,1,0.4756788029910702,11.68603515625,-4.018052577972412
vid_000442_frame0000003.jpg,vid_000442,7,0.475534234256241,15.399352073669434,3.3903181552886963
vid_000552_frame0000104.jpg,vid_000552,5,0.47518728391815324,7.8766560554504395,-1.2591252326965332
vid_000433_frame0000009.jpg,vid_000433,5,0.4751414020027714,4.0232672691345215,-6.429173469543457
vid_000055_frame0000055.jpg,vid_000055,3,0.47513510485279514,17.609060287475586,-1.5684620141983032
vid_000142_frame0000037.jpg,vid_000142,5,0.4749986604151001,12.769636154174805,-4.479254245758057
vid_000082_frame0000007.jpg,vid_000082,5,0.4745642783594799,6.447494983673096,0.24045684933662415
vid_000251_frame0000035.jpg,vid_000251,4,0.4743848416831899,2.9559485912323,11.673264503479004
vid_000367_frame0000022.jpg,vid_000367,3,0.47407168945648753,13.18305778503418,-0.8102013468742371
vid_000103_frame0000008.jpg,vid_000103,1,0.47396859274319575,12.866272926330566,-2.664821147918701
vid_000201_frame0000001.jpg,vid_000201,7,0.47380283499501674,12.086365699768066,8.1705322265625
vid_000332_frame0000001.jpg,vid_000332,3,0.47362464256550135,14.56576156616211,1.0686405897140503
vid_000433_frame0000006.jpg,vid_000433,5,0.47348227673716253,6.773449420928955,-7.484363079071045
vid_000290_frame0000003.jpg,vid_000290,4,0.4734805149763973,6.888553619384766,8.405909538269043
vid_000551_frame0000062.jpg,vid_000551,5,0.4734370869150911,5.372885704040527,-6.0943098068237305
vid_000113_frame0000016.jpg,vid_000113,2,0.4732771066461155,-2.0291454792022705,-4.6765971183776855
vid_000421_frame0000005.jpg,vid_000421,7,0.47326911688352935,8.3734130859375,1.2190428972244263
vid_000251_frame0000033.jpg,vid_000251,4,0.47319812677493456,3.1771419048309326,11.147210121154785
vid_000316_frame0000032.jpg,vid_000316,1,0.4730238485820616,7.9936981201171875,-5.828336715698242
vid_000292_frame0000013.jpg,vid_000292,4,0.47295369332069753,5.998725891113281,6.45823335647583
vid_000333_frame0000009.jpg,vid_000333,3,0.47271205565529245,14.14712142944336,1.7370452880859375
vid_000281_frame0000023.jpg,vid_000281,4,0.47248998872754755,6.006719589233398,11.930633544921875
vid_000089_frame0000001.jpg,vid_000089,1,0.47235743323306345,11.883099555969238,-3.0363028049468994
vid_000145_frame0000052.jpg,vid_000145,3,0.47229706347637873,15.614465713500977,-3.2980892658233643
vid_000430_frame0000018.jpg,vid_000430,7,0.4722331856176967,12.469677925109863,6.214885234832764
vid_000292_frame0000012.jpg,vid_000292,4,0.4720956561659624,5.282496452331543,6.5170111656188965
vid_000143_frame0000016.jpg,vid_000143,3,0.4720179989867496,13.55643367767334,-6.934220790863037
vid_000317_frame0000058.jpg,vid_000317,5,0.4718409495085584,7.344395160675049,-7.27961540222168
vid_000273_frame0000003.jpg,vid_000273,3,0.47178158849092217,17.767427444458008,8.625612258911133
vid_000436_frame0000015.jpg,vid_000436,7,0.4715301861665075,7.965846061706543,9.914772987365723
vid_000531_frame0000007.jpg,vid_000531,3,0.47147954839212286,18.90614128112793,-7.678024768829346
vid_000073_frame0000063.jpg,vid_000073,5,0.47138918314151096,5.491561412811279,-1.0867440700531006
vid_000145_frame0000077.jpg,vid_000145,3,0.4713763267234241,13.089093208312988,0.5226590037345886
vid_000539_frame0000065.jpg,vid_000539,5,0.4713060039686555,5.960097312927246,1.3043724298477173
vid_000531_frame0000005.jpg,vid_000531,1,0.47127843230834915,19.77003288269043,-6.491578578948975
vid_000338_frame0000021.jpg,vid_000338,5,0.4710151138553101,1.663467526435852,-1.893938660621643
vid_000251_frame0000030.jpg,vid_000251,4,0.47055167033018475,5.135858058929443,11.825606346130371
vid_000094_frame0000036.jpg,vid_000094,3,0.4705191757430921,18.525392532348633,-5.153946399688721
vid_000113_frame0000022.jpg,vid_000113,2,0.47045180266278197,-2.6769893169403076,-3.903822183609009
vid_000138_frame0000011.jpg,vid_000138,3,0.47040432957502887,9.474632263183594,-3.612352132797241
vid_000208_frame0000015.jpg,vid_000208,4,0.47026147487215525,5.247739315032959,9.223015785217285
vid_000253_frame0000012.jpg,vid_000253,2,0.469996227385353,5.857907772064209,2.4867208003997803
vid_000140_frame0000013.jpg,vid_000140,6,0.4699025053900799,4.69105863571167,-2.6484856605529785
